AveBedrms,MedInc,HouseAge,MEDV
0.9672131147540983,5.038,9.0,1.856
1.0432692307692308,2.375,42.0,1.41
1.0406626506024097,2.1864,29.0,1.432
1.0892448512585813,2.5735,31.0,1.311
1.0201612903225807,1.9458,26.0,1.46
1.0426136363636365,3.0969,26.0,1.438
1.0033898305084745,4.3523,26.0,1.5
1.0124688279301746,2.8036,30.0,1.523
1.0703012912482066,2.975,30.0,1.573
1.0729166666666667,3.1094,40.0,1.833
1.0987261146496816,2.6667,36.0,1.491
0.9326599326599326,2.5917,43.0,1.44
1.0259179265658747,2.75,35.0,1.975
0.9639344262295082,3.9688,17.0,1.65
1.0833333333333333,2.785,32.0,1.693
1.0376647834274952,2.9625,29.0,2.373
0.9911111111111112,3.6667,38.0,2.444
0.9678217821782178,4.125,19.0,2.046
1.0537383177570094,3.1217,37.0,1.785
1.0300500834724542,3.6696,15.0,1.944
1.0061728395061729,3.7991,21.0,1.75
0.9929577464788732,3.8846,40.0,2.159
0.9936908517350158,4.1731,26.0,2.572
1.1285714285714286,2.9453,26.0,1.667
1.042857142857143,4.4357,16.0,2.169
1.0154639175257731,2.462,19.0,2.603
1.1045454545454545,3.625,22.0,2.337
1.0489795918367346,4.7422,32.0,2.409
1.025695931477516,4.5132,27.0,2.599
1.041782729805014,5.0323,30.0,2.224
1.1388888888888888,4.5147,34.0,2.714
1.0588235294117647,4.5875,32.0,2.907
1.0345454545454544,3.9917,25.0,2.441
1.0735042735042735,5.0574,20.0,2.762
0.9948849104859335,5.2769,18.0,2.939
0.9865319865319865,4.4437,16.0,3.05
1.0982142857142858,5.7664,16.0,2.675
1.0138888888888888,3.4471,31.0,2.095
1.146981627296588,5.1512,28.0,2.683
1.1152737752161384,4.0446,36.0,1.722
1.1363636363636365,4.6705,19.0,2.698
1.0446601941747573,4.511,22.0,2.968
1.597938144329897,2.6161,30.0,1.325
1.9266409266409266,2.0556,52.0,1.2
1.5915254237288134,3.1,29.0,1.621
1.6022727272727273,1.3712,37.0,1.183
1.5124223602484472,3.2315,35.0,1.369
1.2540192926045015,2.6726,33.0,1.531
1.5872340425531914,1.9265,44.0,1.327
1.5061295971978985,2.1165,48.0,0.987
1.298913043478261,3.7143,49.0,1.488
1.3442622950819672,2.6316,46.0,1.17
1.0949367088607596,3.6343,37.0,1.465
1.0853146853146853,3.5085,27.0,1.878
1.0295081967213116,2.5687,25.0,2.492
1.07421875,4.7105,22.0,2.662
2.0901162790697674,2.7072,37.0,1.171
1.0729483282674772,4.5,18.0,2.519
1.0546500479386385,5.0555,4.0,2.408
1.088,3.8616,8.0,1.951
1.1128608923884515,3.6583,13.0,1.832
1.0316455696202531,4.2716,9.0,2.508
1.1314814814814815,1.1553,12.0,1.393
1.135646687697161,3.276,27.0,1.729
1.0727802037845706,3.7768,5.0,2.138
1.042,3.7361,23.0,1.737
0.9830508474576272,2.1903,52.0,1.6
1.0,3.4013,52.0,1.833
1.0460921843687374,2.7432,35.0,1.74
1.033395176252319,3.1875,18.0,1.761
1.0294117647058822,3.8681,29.0,1.886
1.149438202247191,3.2452,17.0,1.688
1.3763736263736264,4.0294,41.0,2.017
1.0100430416068866,4.5913,16.0,2.446
1.1136363636363635,4.6875,33.0,2.462
1.064,5.1005,33.0,2.667
1.119496855345912,4.0781,26.0,2.878
1.1428571428571428,2.9792,37.0,1.513
1.1414944356120826,3.7352,32.0,2.28
1.2666666666666666,4.6953,18.0,2.417
1.2678571428571428,3.9063,43.0,2.1
1.1426448736998513,3.375,16.0,1.719
0.9906976744186047,3.025,35.0,1.406
1.0599455040871935,3.2425,45.0,1.388
1.2972972972972974,3.5156,21.0,1.333
0.9887850467289719,3.2546,32.0,1.341
1.115987460815047,2.8344,20.0,1.644
3.1162079510703364,3.3125,9.0,2.954
1.7670454545454546,2.7171,38.0,1.313
1.4749034749034748,3.3536,27.0,1.575
1.8123324396782843,3.9167,28.0,2.326
1.451523545706371,2.9375,50.0,1.229
1.5611510791366907,2.3611,31.0,1.125
1.2077294685990339,3.9336,18.0,2.625
1.0492957746478873,3.8589,16.0,2.688
1.5239234449760766,5.6445,8.0,3.648
1.1666666666666667,3.3333,27.0,2.083
1.0736377025036818,3.2667,17.0,2.695
1.0053619302949062,3.7031,27.0,1.733
1.037037037037037,2.2024,20.0,1.563
1.1481481481481481,3.1136,27.0,1.833
1.0221327967806841,5.5228,14.0,2.753
1.235897435897436,3.5833,16.0,1.875
1.075,3.3182,46.0,2.821
0.9967497291440953,3.5959,9.0,1.427
1.1911764705882353,1.8625,52.0,0.854
1.0403225806451613,1.7188,45.0,1.094
1.0488721804511278,3.825,38.0,0.964
1.0,2.3523,28.0,0.947
1.0289256198347108,1.7143,16.0,1.133
1.0397350993377483,2.0833,20.0,0.773
1.1010928961748634,2.4717,37.0,0.771
0.9850746268656716,3.0917,32.0,0.889
1.0122549019607843,2.5655,16.0,1.164
0.8,1.625,26.0,0.85
1.0785597381342062,3.3169,15.0,1.312
0.9622641509433962,2.2679,25.0,0.713
0.96,2.4583,35.0,0.75
1.0464135021097047,2.2386,30.0,0.872
1.0049875311720697,1.6759,20.0,1.167
1.1702127659574468,1.3583,10.0,0.852
1.1566265060240963,2.9125,21.0,1.125
1.0580645161290323,3.6875,16.0,1.219
1.012594458438287,2.3023,37.0,0.919
1.0075187969924813,2.3469,35.0,0.902
1.108153078202995,3.0043,18.0,1.565
0.9595687331536388,2.8565,12.0,0.927
1.0369127516778522,2.6343,14.0,0.815
1.0,4.3864,18.0,1.795
1.0348837209302326,2.4211,22.0,2.688
1.0601123595505617,3.5877,14.0,1.609
0.9371134020618557,3.8598,14.0,1.744
1.1047297297297298,3.25,19.0,1.767
1.0266666666666666,2.4063,31.0,1.702
1.0,1.6172,24.0,1.563
1.143884892086331,4.4,25.0,1.741
1.1727861771058314,5.7476,19.0,2.486
0.9867109634551495,8.7783,14.0,4.35
1.0775510204081633,2.5486,23.0,1.611
1.057934508816121,4.9236,5.0,1.559
1.0,3.375,39.0,2.125
1.0792520035618878,3.2246,19.0,1.293
0.9911111111111112,3.2391,29.0,1.875
0.979381443298969,3.3482,30.0,2.2
1.0313588850174216,3.8864,42.0,1.714
1.0609137055837563,2.875,43.0,1.875
1.0725900116144018,3.462,7.0,1.519
1.475,3.3036,52.0,1.975
1.0406349206349206,4.5332,5.0,1.955
0.9534883720930233,3.6023,25.0,1.313
1.1726315789473685,3.4632,6.0,1.377
0.9774436090225563,3.3438,16.0,1.254
0.696969696969697,2.25,52.0,1.75
1.0286022665947112,3.2447,12.0,1.422
1.1317829457364341,3.4167,31.0,1.969
1.0033557046979866,4.6053,6.0,1.501
1.0500963391136802,4.5701,5.0,1.464
1.0100671140939597,4.1705,11.0,1.628
1.0383561643835617,3.3567,8.0,1.291
1.5675675675675675,3.9844,37.0,1.5
2.111111111111111,0.536,16.0,1.625
1.052547770700637,3.4079,18.0,1.475
1.0780141843971631,2.48,20.0,1.356
0.924812030075188,5.5,33.0,1.462
0.9183673469387755,6.9682,15.0,1.824
0.967391304347826,4.9904,29.0,1.581
1.0482142857142858,3.5775,33.0,1.097
1.0,1.125,26.0,0.875
1.0381205673758864,2.0272,18.0,0.927
1.0473684210526315,2.3783,28.0,0.814
0.9825870646766169,3.5208,19.0,1.45
1.0390835579514826,3.8065,5.0,1.46
1.0711462450592886,3.0217,9.0,1.609
1.0173010380622838,3.996,25.0,1.145
1.0330578512396693,2.6567,20.0,1.104
1.0651465798045603,3.7857,27.0,1.105
1.003584229390681,3.5489,28.0,1.064
1.0589777195281782,4.2471,4.0,1.621
1.0855018587360594,4.3864,15.0,1.376
1.1218905472636815,4.2823,16.0,1.383
0.9627976190476191,5.1473,16.0,1.884
0.9090909090909091,2.2279,37.0,2.25
1.0201863354037266,3.3844,6.0,1.385
1.1242702251876564,4.744,10.0,1.481
1.0294117647058822,6.8654,17.0,2.905
0.9936305732484076,5.5684,18.0,1.851
1.0078740157480315,6.4788,25.0,1.994
1.1503067484662577,2.6932,30.0,0.949
0.8085106382978723,3.1912,24.0,1.496
0.9979035639412998,3.4667,16.0,1.609
1.236764705882353,3.072,15.0,1.143
1.1377551020408163,3.1625,16.0,1.303
0.9885057471264368,4.7159,9.0,1.637
1.0612813370473537,3.1848,27.0,1.128
1.0486223662884928,2.2336,28.0,1.127
1.0689655172413792,2.1518,16.0,1.074
0.9454545454545454,3.65,13.0,1.555
1.0615079365079365,3.3368,16.0,1.212
1.1510297482837528,2.166,18.0,1.186
0.922509225092251,4.3851,16.0,1.173
0.9358974358974359,2.9219,17.0,1.143
1.040909090909091,4.2969,18.0,1.632
0.9965986394557823,2.4,31.0,1.215
1.0424403183023874,3.1286,19.0,1.375
1.0,3.8542,15.0,1.452
1.0315789473684212,3.5395,24.0,1.279
1.0972222222222223,2.0227,21.0,1.798
0.9606741573033708,4.5208,33.0,1.142
1.035294117647059,2.6346,40.0,1.006
1.1133333333333333,2.5,36.0,1.031
1.0196078431372548,0.9336,10.0,1.271
0.9867549668874173,2.7621,33.0,1.091
1.0790816326530612,1.8315,28.0,0.905
0.9875,1.933,30.0,1.07
1.0894039735099337,2.5938,39.0,1.356
0.9747191011235955,2.9137,46.0,1.06
1.0815972222222223,2.1487,44.0,0.866
1.030808729139923,2.5089,52.0,1.19
1.066815144766147,2.5148,27.0,1.102
1.0314606741573034,3.0721,37.0,1.081
1.0550774526678142,4.5,36.0,1.514
0.9786729857819905,3.2632,43.0,1.381
0.9678362573099415,3.9844,43.0,1.52
1.1245791245791246,2.1969,47.0,1.494
1.077027027027027,2.6722,32.0,1.115
1.0408163265306123,3.1857,24.0,0.983
1.0904522613065326,2.1528,31.0,0.755
0.9371345029239766,3.1568,36.0,1.099
1.183431952662722,1.6078,28.0,1.25
1.087719298245614,3.0645,20.0,1.06
1.0,3.148,22.0,1.023
1.024561403508772,3.0398,5.0,1.2
1.1394230769230769,3.3516,33.0,1.5
0.9949238578680203,3.4125,37.0,1.25
1.0809859154929577,2.1036,42.0,0.883
1.0340909090909092,1.564,35.0,0.818
1.044502617801047,2.5363,30.0,0.839
1.0601719197707737,1.7104,33.0,0.59
0.9022556390977443,2.8194,43.0,0.813
1.0495867768595042,2.5313,46.0,0.777
1.062809917355372,1.6731,14.0,0.958
1.5909090909090908,1.3036,52.0,0.75
1.0833333333333333,1.9013,36.0,0.699
1.078125,1.0217,33.0,0.813
1.0106382978723405,1.2902,43.0,0.675
1.0664819944598338,2.7538,41.0,0.996
0.9692307692307692,1.8162,50.0,0.7
0.9901960784313726,0.6825,17.0,1.875
0.8548387096774194,0.4999,52.0,0.825
1.0,0.9573,19.0,1.625
1.120253164556962,1.1875,52.0,0.906
0.988950276243094,3.9886,16.0,1.375
1.0580645161290323,2.7917,41.0,0.907
1.05,2.0833,42.0,0.955
1.0,7.3841,40.0,1.722
1.006006006006006,3.1397,45.0,1.107
1.1149068322981366,2.1458,40.0,1.303
1.009049773755656,2.9783,19.0,0.825
1.0991379310344827,2.6523,36.0,0.763
1.3571428571428572,1.6767,26.0,0.813
1.1670644391408114,3.0577,13.0,1.19
2.9285714285714284,4.25,1.0,1.892
0.9612403100775194,1.3696,23.0,2.75
1.015426497277677,2.6964,14.0,1.07
0.9969325153374233,2.4485,34.0,0.955
1.0802919708029197,2.7209,32.0,0.883
0.8666666666666667,1.425,43.0,0.694
0.8888888888888888,1.7679,39.0,4.5
0.8571428571428571,3.625,36.0,0.675
1.0264797507788161,1.6952,39.0,0.65
1.0033057851239668,1.7054,39.0,0.588
0.9393939393939394,1.75,31.0,0.738
1.0706638115631693,1.59,49.0,0.809
1.065,1.9643,41.0,0.749
1.0344827586206897,1.8167,35.0,0.795
1.1067285382830627,2.0885,35.0,0.737
1.0246781115879828,1.9206,26.0,0.813
1.411764705882353,2.4792,21.0,0.6
1.1764705882352942,1.0801,28.0,0.75
0.9805825242718447,1.5515,37.0,0.541
1.0757341576506956,3.4703,5.0,1.293
1.0981818181818181,2.273,36.0,0.629
1.1321909424724603,2.6899,22.0,0.821
0.967479674796748,2.5993,33.0,0.68
1.034375,2.1779,36.0,0.584
1.0393700787401574,1.2857,39.0,0.6
1.059720457433291,4.6484,2.0,1.459
1.0341176470588236,2.3849,11.0,1.22
1.1373056994818653,1.8929,29.0,0.636
1.0864864864864865,3.8372,13.0,1.293
0.9805097451274363,4.6833,17.0,1.422
1.0870098039215685,1.9444,23.0,0.934
1.0,1.871,16.0,1.039
1.037313432835821,2.9821,35.0,0.974
0.9761904761904762,3.5331,30.0,1.029
1.0662650602409638,1.8466,43.0,0.815
1.0757180156657964,2.3152,16.0,1.113
0.9972972972972973,2.0493,19.0,0.995
1.186588921282799,3.7041,11.0,1.748
1.0622222222222222,2.9451,7.0,1.278
1.1343283582089552,1.2273,18.0,0.875
1.108695652173913,1.8958,16.0,1.375
1.0628140703517588,3.8214,24.0,1.161
1.1195952161913523,3.0809,5.0,1.436
0.9872611464968153,3.8984,40.0,1.705
1.0535117056856187,2.69,20.0,2.013
1.0230061349693251,2.6417,8.0,0.968
1.065625,2.0385,25.0,0.843
1.5344827586206897,1.4464,17.0,0.792
1.0212765957446808,5.6945,36.0,1.542
1.0225225225225225,2.3906,27.0,0.818
1.0816326530612246,3.2604,30.0,0.879
1.1079136690647482,3.9688,30.0,1.75
1.0434782608695652,3.6181,35.0,1.786
1.0666666666666667,3.6629,30.0,1.714
1.0466666666666666,3.4934,27.0,1.938
1.072289156626506,3.9821,22.0,2.043
1.0144927536231885,4.8958,30.0,1.425
1.0677570093457944,2.6619,32.0,0.862
0.9626168224299065,4.5625,25.0,1.336
0.9856459330143541,2.151,33.0,1.958
0.9675480769230769,3.7611,12.0,1.231
1.1822033898305084,2.6591,26.0,1.805
1.015850144092219,2.0521,26.0,0.654
1.0808383233532934,1.55,17.0,1.661
1.0246913580246915,3.1125,29.0,1.548
1.0476190476190477,2.6406,27.0,1.297
0.989010989010989,1.7169,36.0,1.214
1.03954802259887,2.1875,27.0,0.828
1.0586319218241043,2.6705,32.0,0.919
1.1445086705202312,1.9728,32.0,0.979
1.0603448275862069,3.1875,33.0,1.292
1.1204819277108433,4.1346,26.0,1.875
1.150070126227209,3.2396,5.0,1.252
0.9493670886075949,2.8833,38.0,1.152
1.0030211480362539,3.7045,6.0,1.281
1.0112866817155757,2.1833,37.0,0.927
1.2424242424242424,3.5795,12.0,1.456
1.0244399185336048,5.2452,4.0,1.619
1.1768115942028985,2.3173,30.0,0.865
1.346938775510204,2.8558,31.0,1.0
2.0,0.536,33.0,1.125
1.0425531914893618,3.0,34.0,1.625
1.0794392523364487,3.1645,37.0,1.708
1.0602836879432624,3.4464,33.0,1.625
0.9896907216494846,3.5,52.0,0.735
1.0,2.5,42.0,0.742
1.5,4.0,36.0,0.75
1.1666666666666667,1.7188,40.0,1.125
1.0130434782608695,2.3583,41.0,0.95
1.277258566978193,1.6214,17.0,0.715
1.0043668122270741,3.06,27.0,1.06
1.0181488203266789,2.2566,42.0,0.821
1.239795918367347,3.3824,6.0,1.155
1.0129124820659972,3.1523,14.0,1.418
1.0280898876404494,1.6445,18.0,1.569
1.0833333333333333,5.3168,18.0,1.75
0.9841269841269841,2.5938,45.0,2.75
1.0,2.2679,30.0,2.5
1.1510416666666667,2.5402,42.0,1.575
1.0606060606060606,3.4643,29.0,1.25
1.0171673819742488,2.3864,30.0,1.391
0.8983050847457628,2.9844,32.0,1.359
1.0305343511450382,2.1875,27.0,1.375
1.0182370820668694,3.1641,18.0,0.963
1.0,3.3083,20.0,1.083
1.1288888888888888,2.1932,29.0,0.906
1.1495327102803738,1.875,15.0,1.813
1.3255813953488371,6.1324,20.0,1.648
0.9816326530612245,3.9286,13.0,1.458
1.1074380165289257,4.2188,17.0,1.313
0.9615384615384616,3.4167,44.0,1.607
1.059447983014862,2.7857,11.0,1.103
0.9330143540669856,2.9135,27.0,1.594
1.0150602409638554,3.6597,29.0,1.456
1.59765625,2.6103,2.0,1.336
1.0896017699115044,3.1042,7.0,1.225
1.0353430353430353,1.9829,34.0,0.828
0.994572591587517,1.9429,39.0,0.764
1.1483050847457628,1.6213,37.0,0.695
1.0880195599022005,2.4706,22.0,0.894
1.0285714285714285,1.4063,42.0,0.615
1.0268456375838926,2.7381,10.0,1.046
1.0151926207270754,3.4821,9.0,1.271
1.1769352290679305,2.2292,5.0,1.275
1.0142348754448398,1.5531,15.0,0.931
1.0827740492170022,2.2083,47.0,0.973
1.0114942528735633,1.7227,52.0,0.857
0.9879931389365352,1.4529,25.0,0.861
1.0919540229885059,3.5547,25.0,1.224
0.9960629921259843,4.4083,17.0,1.658
0.9794661190965093,4.601,34.0,1.5
1.0737527114967462,4.4886,21.0,1.354
1.0562770562770563,3.375,30.0,1.185
0.9307692307692308,2.7243,8.0,1.384
1.0763513513513514,2.0643,14.0,1.065
0.972972972972973,4.1859,6.0,1.5
1.0751515151515152,3.7065,16.0,1.248
0.978125,3.8958,20.0,1.268
0.9917898193760263,4.6635,13.0,1.984
1.0117340286831813,3.809,7.0,1.107
1.0829268292682928,2.4183,7.0,1.038
0.8823529411764706,5.3946,27.0,0.718
1.0288248337028825,2.4556,16.0,0.971
1.045,1.5613,16.0,0.725
1.051155115511551,1.8849,27.0,0.735
0.9304703476482618,3.0962,36.0,0.74
1.168141592920354,1.9375,23.0,0.653
1.090185676392573,2.5038,39.0,0.683
1.1047430830039526,1.6902,41.0,0.615
1.0507726269315674,1.4661,44.0,0.652
0.9169139465875371,1.6719,41.0,0.641
1.06841046277666,1.8208,26.0,0.795
1.0167364016736402,2.2431,41.0,0.634
0.9761904761904762,1.6823,21.0,0.838
1.0116279069767442,3.4492,34.0,0.988
0.9767054908485857,2.5469,35.0,0.659
1.0694444444444444,1.4727,33.0,0.53
1.0868167202572347,1.3348,21.0,2.25
0.9488372093023256,4.2188,26.0,0.942
1.0869565217391304,4.3864,32.0,1.175
1.0265848670756645,3.2465,5.0,0.972
0.949740034662045,4.174,22.0,1.001
1.0510018214936248,4.2792,11.0,1.238
1.1057471264367815,3.8534,21.0,0.997
1.1082089552238805,3.4698,17.0,1.797
1.1224732461355529,2.6842,11.0,0.891
1.083743842364532,4.0625,19.0,1.417
0.9828209764918626,4.2656,13.0,1.107
1.0669291338582678,3.3793,18.0,0.929
1.117117117117117,4.45,27.0,0.962
1.0245901639344261,3.3958,26.0,0.946
1.0537383177570094,4.3833,14.0,1.152
0.967741935483871,3.6111,22.0,1.123
0.9455040871934605,2.0978,13.0,1.34
1.0162162162162163,3.4426,22.0,1.024
1.153765690376569,2.3963,16.0,1.148
0.972972972972973,5.234,15.0,1.249
1.0918367346938775,4.0,37.0,1.014
1.095890410958904,1.5281,29.0,0.616
0.9664233576642336,1.8095,25.0,0.641
1.1324200913242009,3.8611,37.0,1.0
0.9941775836972343,1.6315,29.0,0.58
1.0668693009118542,2.4464,25.0,0.725
1.0325814536340852,2.8,20.0,0.712
1.2452830188679245,3.2917,42.0,0.979
1.1397058823529411,2.125,45.0,0.62
1.4864864864864864,3.6111,48.0,0.675
1.0737704918032787,1.7417,46.0,1.104
0.9789473684210527,2.6597,38.0,0.86
1.0345911949685536,1.9797,36.0,1.188
1.00990099009901,3.3125,26.0,1.0
1.1146496815286624,2.7039,34.0,1.063
1.102112676056338,2.9048,32.0,0.982
0.8709677419354839,1.7857,25.0,2.583
1.1453900709219857,2.9324,29.0,1.375
0.9214285714285714,2.1827,26.0,0.727
1.041407867494824,2.3657,19.0,0.94
1.0824468085106382,2.5197,34.0,0.823
1.0739549839228295,3.3594,28.0,0.791
1.6883116883116882,2.881,26.0,0.798
6.352941176470588,6.1359,14.0,1.063
1.1261261261261262,2.6827,16.0,0.839
1.0087847730600292,2.6352,12.0,0.922
1.1576086956521738,3.0833,10.0,0.813
0.9974293059125964,3.1361,16.0,0.848
1.291866028708134,2.4555,15.0,0.556
1.0833333333333333,1.3889,16.0,0.875
0.9649595687331537,3.1908,15.0,1.379
1.0323232323232323,2.8447,16.0,0.877
1.1236749116607774,3.5,10.0,1.043
1.0563063063063063,2.0425,35.0,0.637
1.0338461538461539,3.7,29.0,0.705
0.9928057553956835,4.2917,17.0,1.288
0.9879759519038076,1.6483,39.0,0.608
1.1821862348178138,1.577,51.0,0.519
1.0232558139534884,1.8077,47.0,0.541
1.051047120418848,2.3517,13.0,0.889
1.0702781844802343,2.6149,19.0,0.844
1.0258620689655173,3.5305,30.0,0.736
0.9454545454545454,2.1898,30.0,0.632
0.9813084112149533,1.9727,19.0,0.649
1.0303643724696356,2.035,19.0,0.551
1.1070234113712374,2.225,21.0,0.647
1.0399274047186933,1.787,14.0,0.516
1.0581039755351682,2.4375,15.0,0.592
1.021021021021021,1.7708,24.0,0.59
1.0943396226415094,1.9773,21.0,0.55
1.1921921921921923,2.25,30.0,0.682
1.0402684563758389,1.4923,31.0,0.444
1.0898876404494382,2.125,21.0,0.633
1.0991902834008098,1.7566,25.0,0.584
1.0905511811023623,2.3043,32.0,0.684
1.1891891891891893,1.7125,27.0,0.582
1.0808080808080809,2.625,27.0,0.917
1.059840425531915,2.3929,16.0,0.772
1.0662020905923344,1.9038,16.0,0.608
1.0671140939597314,2.2292,32.0,0.574
1.1269035532994924,3.1319,27.0,0.627
1.0581717451523547,2.207,21.0,0.864
1.103846153846154,1.9191,9.0,0.544
1.0869565217391304,1.8375,21.0,0.798
1.0769230769230769,1.023,20.0,0.542
1.1476793248945147,2.1759,35.0,0.595
1.0537848605577689,1.8571,39.0,0.535
2.3146067415730336,3.631,32.0,0.904
2.4153846153846152,2.7083,16.0,0.889
1.1,3.2891,29.0,0.931
1.0541611624834875,2.3667,20.0,0.912
1.4555555555555555,2.3958,14.0,1.021
1.4607142857142856,2.125,17.0,0.717
1.744186046511628,1.7393,12.0,0.813
1.3677685950413223,2.0268,17.0,0.942
1.1565934065934067,2.4792,26.0,0.888
2.5652173913043477,1.125,23.0,0.66
1.736231884057971,2.2115,20.0,0.75
1.5384615384615385,1.9107,15.0,0.792
1.7024793388429753,1.625,25.0,0.792
1.3368794326241136,1.8933,18.0,0.847
1.626984126984127,1.7875,17.0,0.55
1.4852941176470589,1.1602,23.0,0.65
1.094488188976378,1.7262,18.0,0.737
1.093939393939394,1.9034,27.0,0.496
1.0796019900497513,1.8696,23.0,0.615
1.3770491803278688,1.375,16.0,0.488
2.56140350877193,0.4999,15.0,0.567
2.0816326530612246,1.7969,10.0,0.375
3.5,0.536,36.0,0.14999
2.993333333333333,2.8472,27.0,0.413
1.35,2.7083,19.0,0.645
0.9459459459459459,3.625,20.0,0.675
2.849056603773585,0.8362,17.0,0.875
3.18796992481203,3.1964,18.0,0.8
1.1368653421633554,2.9828,30.0,0.852
1.469945355191257,1.742,24.0,1.188
1.8488888888888888,1.4821,20.0,1.433
1.1710794297352343,3.0391,20.0,1.397
1.111731843575419,4.0703,10.0,1.471
0.7964601769911505,2.5417,33.0,1.188
1.1803797468354431,1.6722,35.0,0.591
1.0963455149501662,1.8163,33.0,0.574
1.0608108108108107,1.8429,18.0,0.583
1.0097087378640777,2.5521,21.0,0.656
0.912751677852349,3.0156,32.0,1.091
1.0506329113924051,1.1728,27.0,0.417
0.9452054794520548,2.3438,26.0,1.0
0.9885057471264368,3.1719,38.0,1.063
1.070110701107011,2.0857,22.0,0.492
1.027027027027027,2.6445,39.0,0.62
1.088850174216028,2.9554,32.0,1.103
0.9969135802469136,2.75,27.0,0.935
1.0835820895522388,4.2222,28.0,1.089
1.064406779661017,2.5141,19.0,0.674
0.9661538461538461,3.3869,30.0,0.804
1.096862210095498,2.6906,14.0,0.953
0.9440860215053763,3.017,31.0,0.72
1.0471698113207548,2.0729,25.0,0.847
1.0268199233716475,1.5223,33.0,0.518
1.0136518771331058,1.9602,38.0,0.514
1.0368550368550369,1.8068,34.0,0.59
1.0061728395061729,1.7165,30.0,0.591
1.0412621359223302,2.75,28.0,0.65
1.0253164556962024,2.25,19.0,0.532
1.0476190476190477,1.625,33.0,0.503
1.0178571428571428,1.5714,39.0,0.43
1.127659574468085,2.5719,35.0,0.743
0.9844559585492227,2.6711,24.0,0.713
1.0861618798955615,1.8801,26.0,0.576
1.0524781341107872,1.5875,15.0,0.558
1.0045871559633028,2.0,17.0,0.525
0.9352331606217616,1.5608,31.0,0.517
1.0739644970414202,3.2159,23.0,0.928
1.0352564102564104,2.1205,36.0,0.6
1.0032362459546926,2.6648,39.0,1.292
1.0294117647058822,4.3281,17.0,1.457
1.1405228758169934,1.4812,39.0,0.535
1.02020202020202,2.0363,31.0,0.535
1.0455696202531646,2.0216,18.0,0.58
1.0965909090909092,2.7969,18.0,1.238
0.9957264957264957,1.9342,32.0,0.686
1.1808510638297873,2.3365,22.0,0.696
1.0119047619047619,2.2222,20.0,0.529
1.16988416988417,1.6645,20.0,0.48
1.0357142857142858,2.5743,15.0,0.602
1.0606060606060606,2.0227,10.0,0.533
1.0146341463414634,2.3304,24.0,0.649
1.1585760517799353,1.4432,27.0,0.481
1.0,2.1602,14.0,0.652
0.964735516372796,3.4312,18.0,0.684
0.9943820224719101,5.3767,20.0,2.313
0.9602888086642599,9.0376,20.0,2.391
1.1300236406619386,4.5938,18.0,1.505
1.0761290322580646,4.0144,5.0,1.266
0.9188034188034188,4.1812,17.0,0.937
0.9606986899563319,3.1486,14.0,1.056
1.0920353982300885,2.9844,11.0,1.32
0.9795454545454545,1.2634,28.0,0.506
1.0821114369501466,1.474,35.0,0.71
1.0792207792207793,1.8299,45.0,0.631
1.0658823529411765,1.4729,32.0,0.541
1.045045045045045,0.7445,19.0,1.125
1.0180722891566265,2.425,46.0,0.849
1.0422222222222222,5.8673,16.0,1.548
1.0,3.5296,7.0,0.837
1.0339233038348083,3.1111,7.0,0.724
1.083941605839416,0.78,10.0,0.555
1.0751708428246014,2.4113,26.0,0.586
0.9841521394611727,3.1599,9.0,0.95
1.0228426395939085,2.73,33.0,0.969
1.1598440545808968,2.7857,21.0,0.927
0.9767441860465116,2.6065,18.0,0.938
0.9902912621359223,2.7321,33.0,0.765
1.0031055900621118,2.1731,29.0,0.662
0.9764150943396226,4.4,18.0,0.793
1.067524115755627,1.6829,7.0,0.802
1.0118110236220472,2.4281,18.0,0.725
1.1476190476190475,1.5321,32.0,0.483
1.0055555555555555,1.47,36.0,0.619
1.0614334470989761,2.625,19.0,0.57
0.9453125,1.3444,32.0,0.456
1.0585585585585586,1.7734,23.0,0.414
0.9601449275362319,1.9135,18.0,0.494
0.9935064935064936,1.5464,17.0,0.541
1.1702127659574468,2.6875,23.0,0.691
1.0627615062761506,1.684,22.0,0.659
1.0685714285714285,1.2012,27.0,0.646
1.1108545034642032,1.1419,35.0,0.629
0.9865642994241842,1.9138,29.0,0.669
1.0203619909502262,2.2024,33.0,0.672
0.982791586998088,3.7404,16.0,0.892
1.0277777777777777,4.0806,6.0,1.102
1.0111464968152866,4.7723,9.0,1.131
1.1538461538461537,2.75,32.0,0.722
1.125,2.425,18.0,0.846
1.1661971830985915,2.8795,44.0,0.77
0.9669811320754716,3.3875,23.0,0.925
0.9166666666666666,4.0298,44.0,1.09
1.112781954887218,2.5733,23.0,0.888
0.9766839378238342,5.1896,14.0,1.019
1.1345291479820627,3.0972,34.0,0.828
0.9889196675900277,4.2778,16.0,0.973
1.144578313253012,2.0714,18.0,0.926
1.0717948717948718,4.0221,20.0,0.863
0.9532520325203252,5.3602,14.0,1.186
0.93717277486911,5.3495,20.0,1.773
1.0996068152031455,1.6148,16.0,0.866
0.9190283400809717,3.925,14.0,0.838
1.0070028011204482,3.8235,10.0,0.946
1.0413793103448277,3.1574,6.0,0.892
0.9479768786127167,3.5313,20.0,0.828
1.0238095238095237,4.3816,35.0,0.886
1.145985401459854,2.5,23.0,0.855
0.9556541019955654,5.2561,19.0,1.213
